RID,DESIGN_ROW,SCENARIO,SEQ,pref1,a1_x1,a1_x2,a1_x3,a2_x1,a2_x2,a2_x3,a3_x1,a3_x2,a3_x3
202,3,3,3,2,1,1,1,3,2,2,1,1,1
202,4,4,4,3,1,1,1,2,1,1,3,2,2
331,5,1,1,2,1,1,1,3,1,2,1,2,4
331,6,2,2,3,1,1,1,1,3,3,2,1,1
331,7,3,3,3,1,1,1,3,3,3,1,2,2
331,8,4,4,2,1,1,1,3,2,3,2,3,4
330,1,1,1,1,1,1,1,1,1,2,2,3,3
330,2,2,2,1,1,1,1,2,2,4,3,1,1
330,3,3,3,1,1,1,1,3,2,2,1,1,1
330,4,4,4,1,1,1,1,2,1,1,3,2,2
252,1,1,1,3,1,1,1,1,1,2,2,3,3
252,2,2,2,3,1,1,1,2,2,4,3,1,1
252,3,3,3,3,1,1,1,3,2,2,1,1,1
252,4,4,4,3,1,1,1,2,1,1,3,2,2
325,1,1,1,3,1,1,1,1,1,2,2,3,3
325,2,2,2,2,1,1,1,2,2,4,3,1,1
325,3,3,3,2,1,1,1,3,2,2,1,1,1
325,4,4,4,3,1,1,1,2,1,1,3,2,2
327,5,1,1,1,1,1,1,3,1,2,1,2,4
327,6,2,2,2,1,1,1,1,3,3,2,1,1
327,7,3,3,3,1,1,1,3,3,3,1,2,2
327,8,4,4,1,1,1,1,3,2,3,2,3,4
301,5,1,1,3,1,1,1,3,1,2,1,2,4
301,6,2,2,2,1,1,1,1,3,3,2,1,1
301,7,3,3,2,1,1,1,3,3,3,1,2,2
301,8,4,4,3,1,1,1,3,2,3,2,3,4
221,1,1,1,2,1,1,1,1,1,2,2,3,3
221,2,2,2,3,1,1,1,2,2,4,3,1,1
221,3,3,3,2,1,1,1,3,2,2,1,1,1
221,4,4,4,3,1,1,1,2,1,1,3,2,2
223,5,1,1,3,1,1,1,3,1,2,1,2,4
223,6,2,2,2,1,1,1,1,3,3,2,1,1
223,7,3,3,3,1,1,1,3,3,3,1,2,2
223,8,4,4,3,1,1,1,3,2,3,2,3,4
258,5,1,1,3,1,1,1,3,1,2,1,2,4
258,6,2,2,2,1,1,1,1,3,3,2,1,1
258,7,3,3,2,1,1,1,3,3,3,1,2,2
258,8,4,4,3,1,1,1,3,2,3,2,3,4
280,1,1,1,3,1,1,1,1,1,2,2,3,3
280,2,2,2,3,1,1,1,2,2,4,3,1,1
280,3,3,3,3,1,1,1,3,2,2,1,1,1
280,4,4,4,2,1,1,1,2,1,1,3,2,2
180,5,1,1,3,1,1,1,3,1,2,1,2,4
180,6,2,2,2,1,1,1,1,3,3,2,1,1
180,7,3,3,2,1,1,1,3,3,3,1,2,2
180,8,4,4,2,1,1,1,3,2,3,2,3,4
323,1,1,1,3,1,1,1,1,1,2,2,3,3
323,2,2,2,1,1,1,1,2,2,4,3,1,1
323,3,3,3,3,1,1,1,3,2,2,1,1,1
323,4,4,4,2,1,1,1,2,1,1,3,2,2
289,5,1,1,2,1,1,1,3,1,2,1,2,4
289,6,2,2,3,1,1,1,1,3,3,2,1,1
289,7,3,3,3,1,1,1,3,3,3,1,2,2
289,8,4,4,2,1,1,1,3,2,3,2,3,4
268,5,1,1,2,1,1,1,3,1,2,1,2,4
268,6,2,2,2,1,1,1,1,3,3,2,1,1
268,7,3,3,3,1,1,1,3,3,3,1,2,2
268,8,4,4,2,1,1,1,3,2,3,2,3,4
317,1,1,1,3,1,1,1,1,1,2,2,3,3
317,2,2,2,2,1,1,1,2,2,4,3,1,1
317,3,3,3,2,1,1,1,3,2,2,1,1,1
317,4,4,4,3,1,1,1,2,1,1,3,2,2
305,5,1,1,3,1,1,1,3,1,2,1,2,4
305,6,2,2,2,1,1,1,1,3,3,2,1,1
305,7,3,3,3,1,1,1,3,3,3,1,2,2
305,8,4,4,3,1,1,1,3,2,3,2,3,4
343,1,1,1,3,1,1,1,1,1,2,2,3,3
343,2,2,2,1,1,1,1,2,2,4,3,1,1
343,3,3,3,2,1,1,1,3,2,2,1,1,1
343,4,4,4,3,1,1,1,2,1,1,3,2,2
340,5,1,1,2,1,1,1,3,1,2,1,2,4
340,6,2,2,2,1,1,1,1,3,3,2,1,1
340,7,3,3,3,1,1,1,3,3,3,1,2,2
340,8,4,4,2,1,1,1,3,2,3,2,3,4
307,5,1,1,2,1,1,1,3,1,2,1,2,4
307,6,2,2,2,1,1,1,1,3,3,2,1,1
307,7,3,3,3,1,1,1,3,3,3,1,2,2
307,8,4,4,3,1,1,1,3,2,3,2,3,4
319,1,1,1,3,1,1,1,1,1,2,2,3,3
319,2,2,2,1,1,1,1,2,2,4,3,1,1
319,3,3,3,3,1,1,1,3,2,2,1,1,1
319,4,4,4,2,1,1,1,2,1,1,3,2,2
260,5,1,1,1,1,1,1,3,1,2,1,2,4
260,6,2,2,2,1,1,1,1,3,3,2,1,1
260,7,3,3,3,1,1,1,3,3,3,1,2,2
260,8,4,4,1,1,1,1,3,2,3,2,3,4
337,5,1,1,1,1,1,1,3,1,2,1,2,4
337,6,2,2,2,1,1,1,1,3,3,2,1,1
337,7,3,3,3,1,1,1,3,3,3,1,2,2
337,8,4,4,1,1,1,1,3,2,3,2,3,4
321,1,1,1,1,1,1,1,1,1,2,2,3,3
321,2,2,2,1,1,1,1,2,2,4,3,1,1
321,3,3,3,3,1,1,1,3,2,2,1,1,1
321,4,4,4,2,1,1,1,2,1,1,3,2,2
334,1,1,1,2,1,1,1,1,1,2,2,3,3
334,2,2,2,1,1,1,1,2,2,4,3,1,1
334,3,3,3,3,1,1,1,3,2,2,1,1,1
334,4,4,4,2,1,1,1,2,1,1,3,2,2
349,1,1,1,2,1,1,1,1,1,2,2,3,3
349,2,2,2,2,1,1,1,2,2,4,3,1,1
349,3,3,3,3,1,1,1,3,2,2,1,1,1
349,4,4,4,2,1,1,1,2,1,1,3,2,2
277,1,1,1,2,1,1,1,1,1,2,2,3,3
277,2,2,2,1,1,1,1,2,2,4,3,1,1
277,3,3,3,2,1,1,1,3,2,2,1,1,1
277,4,4,4,3,1,1,1,2,1,1,3,2,2
314,5,1,1,3,1,1,1,3,1,2,1,2,4
314,6,2,2,2,1,1,1,1,3,3,2,1,1
314,7,3,3,2,1,1,1,3,3,3,1,2,2
314,8,4,4,3,1,1,1,3,2,3,2,3,4
259,5,1,1,2,1,1,1,3,1,2,1,2,4
259,6,2,2,3,1,1,1,1,3,3,2,1,1
259,7,3,3,3,1,1,1,3,3,3,1,2,2
259,8,4,4,2,1,1,1,3,2,3,2,3,4
315,1,1,1,2,1,1,1,1,1,2,2,3,3
315,2,2,2,2,1,1,1,2,2,4,3,1,1
315,3,3,3,3,1,1,1,3,2,2,1,1,1
315,4,4,4,2,1,1,1,2,1,1,3,2,2
302,5,1,1,1,1,1,1,3,1,2,1,2,4
302,6,2,2,2,1,1,1,1,3,3,2,1,1
302,7,3,3,3,1,1,1,3,3,3,1,2,2
302,8,4,4,3,1,1,1,3,2,3,2,3,4
355,1,1,1,2,1,1,1,1,1,2,2,3,3
355,2,2,2,3,1,1,1,2,2,4,3,1,1
355,3,3,3,2,1,1,1,3,2,2,1,1,1
355,4,4,4,1,1,1,1,2,1,1,3,2,2
235,5,1,1,3,1,1,1,3,1,2,1,2,4
235,6,2,2,2,1,1,1,1,3,3,2,1,1
235,7,3,3,2,1,1,1,3,3,3,1,2,2
235,8,4,4,3,1,1,1,3,2,3,2,3,4
322,5,1,1,3,1,1,1,3,1,2,1,2,4
322,6,2,2,2,1,1,1,1,3,3,2,1,1
322,7,3,3,2,1,1,1,3,3,3,1,2,2
322,8,4,4,3,1,1,1,3,2,3,2,3,4
329,1,1,1,2,1,1,1,1,1,2,2,3,3
329,2,2,2,3,1,1,1,2,2,4,3,1,1
329,3,3,3,3,1,1,1,3,2,2,1,1,1
329,4,4,4,2,1,1,1,2,1,1,3,2,2
350,1,1,1,3,1,1,1,1,1,2,2,3,3
350,2,2,2,2,1,1,1,2,2,4,3,1,1
350,3,3,3,2,1,1,1,3,2,2,1,1,1
350,4,4,4,3,1,1,1,2,1,1,3,2,2
284,5,1,1,1,1,1,1,3,1,2,1,2,4
284,6,2,2,2,1,1,1,1,3,3,2,1,1
284,7,3,3,3,1,1,1,3,3,3,1,2,2
284,8,4,4,3,1,1,1,3,2,3,2,3,4
358,5,1,1,3,1,1,1,3,1,2,1,2,4
358,6,2,2,2,1,1,1,1,3,3,2,1,1
358,7,3,3,2,1,1,1,3,3,3,1,2,2
358,8,4,4,2,1,1,1,3,2,3,2,3,4
353,5,1,1,3,1,1,1,3,1,2,1,2,4
353,6,2,2,2,1,1,1,1,3,3,2,1,1
353,7,3,3,3,1,1,1,3,3,3,1,2,2
353,8,4,4,3,1,1,1,3,2,3,2,3,4
316,1,1,1,1,1,1,1,1,1,2,2,3,3
316,2,2,2,1,1,1,1,2,2,4,3,1,1
316,3,3,3,3,1,1,1,3,2,2,1,1,1
316,4,4,4,1,1,1,1,2,1,1,3,2,2
367,1,1,1,2,1,1,1,1,1,2,2,3,3
367,2,2,2,1,1,1,1,2,2,4,3,1,1
367,3,3,3,1,1,1,1,3,2,2,1,1,1
367,4,4,4,2,1,1,1,2,1,1,3,2,2
324,1,1,1,3,1,1,1,1,1,2,2,3,3
324,2,2,2,3,1,1,1,2,2,4,3,1,1
324,3,3,3,2,1,1,1,3,2,2,1,1,1
324,4,4,4,3,1,1,1,2,1,1,3,2,2
373,5,1,1,2,1,1,1,3,1,2,1,2,4
373,6,2,2,2,1,1,1,1,3,3,2,1,1
373,7,3,3,2,1,1,1,3,3,3,1,2,2
373,8,4,4,3,1,1,1,3,2,3,2,3,4
285,1,1,1,3,1,1,1,1,1,2,2,3,3
285,2,2,2,2,1,1,1,2,2,4,3,1,1
285,3,3,3,2,1,1,1,3,2,2,1,1,1
285,4,4,4,3,1,1,1,2,1,1,3,2,2
326,1,1,1,2,1,1,1,1,1,2,2,3,3
326,2,2,2,1,1,1,1,2,2,4,3,1,1
326,3,3,3,3,1,1,1,3,2,2,1,1,1
326,4,4,4,2,1,1,1,2,1,1,3,2,2
299,5,1,1,2,1,1,1,3,1,2,1,2,4
299,6,2,2,2,1,1,1,1,3,3,2,1,1
299,7,3,3,2,1,1,1,3,3,3,1,2,2
299,8,4,4,3,1,1,1,3,2,3,2,3,4
359,1,1,1,3,1,1,1,1,1,2,2,3,3
359,2,2,2,1,1,1,1,2,2,4,3,1,1
359,3,3,3,3,1,1,1,3,2,2,1,1,1
359,4,4,4,2,1,1,1,2,1,1,3,2,2
380,5,1,1,1,1,1,1,3,1,2,1,2,4
380,6,2,2,2,1,1,1,1,3,3,2,1,1
380,7,3,3,1,1,1,1,3,3,3,1,2,2
380,8,4,4,3,1,1,1,3,2,3,2,3,4
276,5,1,1,3,1,1,1,3,1,2,1,2,4
276,6,2,2,2,1,1,1,1,3,3,2,1,1
276,7,3,3,2,1,1,1,3,3,3,1,2,2
276,8,4,4,3,1,1,1,3,2,3,2,3,4
360,5,1,1,3,1,1,1,3,1,2,1,2,4
360,6,2,2,2,1,1,1,1,3,3,2,1,1
360,7,3,3,2,1,1,1,3,3,3,1,2,2
360,8,4,4,3,1,1,1,3,2,3,2,3,4
286,1,1,1,3,1,1,1,1,1,2,2,3,3
286,2,2,2,1,1,1,1,2,2,4,3,1,1
286,3,3,3,3,1,1,1,3,2,2,1,1,1
286,4,4,4,1,1,1,1,2,1,1,3,2,2
347,5,1,1,3,1,1,1,3,1,2,1,2,4
347,6,2,2,2,1,1,1,1,3,3,2,1,1
347,7,3,3,3,1,1,1,3,3,3,1,2,2
347,8,4,4,3,1,1,1,3,2,3,2,3,4
362,5,1,1,3,1,1,1,3,1,2,1,2,4
362,6,2,2,2,1,1,1,1,3,3,2,1,1
362,7,3,3,3,1,1,1,3,3,3,1,2,2
362,8,4,4,3,1,1,1,3,2,3,2,3,4
385,1,1,1,3,1,1,1,1,1,2,2,3,3
385,2,2,2,1,1,1,1,2,2,4,3,1,1
385,3,3,3,2,1,1,1,3,2,2,1,1,1
385,4,4,4,2,1,1,1,2,1,1,3,2,2
363,5,1,1,1,1,1,1,3,1,2,1,2,4
363,6,2,2,3,1,1,1,1,3,3,2,1,1
363,7,3,3,3,1,1,1,3,3,3,1,2,2
363,8,4,4,1,1,1,1,3,2,3,2,3,4
383,1,1,1,2,1,1,1,1,1,2,2,3,3
383,2,2,2,1,1,1,1,2,2,4,3,1,1
383,3,3,3,2,1,1,1,3,2,2,1,1,1
383,4,4,4,3,1,1,1,2,1,1,3,2,2
300,5,1,1,3,1,1,1,3,1,2,1,2,4
300,6,2,2,2,1,1,1,1,3,3,2,1,1
300,7,3,3,3,1,1,1,3,3,3,1,2,2
300,8,4,4,3,1,1,1,3,2,3,2,3,4
382,5,1,1,2,1,1,1,3,1,2,1,2,4
382,6,2,2,3,1,1,1,1,3,3,2,1,1
382,7,3,3,3,1,1,1,3,3,3,1,2,2
382,8,4,4,2,1,1,1,3,2,3,2,3,4
403,1,1,1,2,1,1,1,1,1,2,2,3,3
403,2,2,2,1,1,1,1,2,2,4,3,1,1
403,3,3,3,2,1,1,1,3,2,2,1,1,1
403,4,4,4,3,1,1,1,2,1,1,3,2,2
335,5,1,1,2,1,1,1,3,1,2,1,2,4
335,6,2,2,2,1,1,1,1,3,3,2,1,1
335,7,3,3,3,1,1,1,3,3,3,1,2,2
335,8,4,4,3,1,1,1,3,2,3,2,3,4
391,5,1,1,1,1,1,1,3,1,2,1,2,4
391,6,2,2,1,1,1,1,1,3,3,2,1,1
391,7,3,3,1,1,1,1,3,3,3,1,2,2
391,8,4,4,1,1,1,1,3,2,3,2,3,4
370,1,1,1,2,1,1,1,1,1,2,2,3,3
370,2,2,2,3,1,1,1,2,2,4,3,1,1
370,3,3,3,3,1,1,1,3,2,2,1,1,1
370,4,4,4,2,1,1,1,2,1,1,3,2,2
336,5,1,1,2,1,1,1,3,1,2,1,2,4
336,6,2,2,2,1,1,1,1,3,3,2,1,1
336,7,3,3,3,1,1,1,3,3,3,1,2,2
336,8,4,4,1,1,1,1,3,2,3,2,3,4
379,1,1,1,2,1,1,1,1,1,2,2,3,3
379,2,2,2,2,1,1,1,2,2,4,3,1,1
379,3,3,3,2,1,1,1,3,2,2,1,1,1
379,4,4,4,3,1,1,1,2,1,1,3,2,2
371,1,1,1,2,1,1,1,1,1,2,2,3,3
371,2,2,2,1,1,1,1,2,2,4,3,1,1
371,3,3,3,1,1,1,1,3,2,2,1,1,1
371,4,4,4,1,1,1,1,2,1,1,3,2,2
332,5,1,1,1,1,1,1,3,1,2,1,2,4
332,6,2,2,3,1,1,1,1,3,3,2,1,1
332,7,3,3,1,1,1,1,3,3,3,1,2,2
332,8,4,4,1,1,1,1,3,2,3,2,3,4
357,1,1,1,1,1,1,1,1,1,2,2,3,3
357,2,2,2,1,1,1,1,2,2,4,3,1,1
357,3,3,3,1,1,1,1,3,2,2,1,1,1
357,4,4,4,1,1,1,1,2,1,1,3,2,2
410,5,1,1,2,1,1,1,3,1,2,1,2,4
410,6,2,2,1,1,1,1,1,3,3,2,1,1
410,7,3,3,3,1,1,1,3,3,3,1,2,2
410,8,4,4,2,1,1,1,3,2,3,2,3,4
393,5,1,1,2,1,1,1,3,1,2,1,2,4
393,6,2,2,2,1,1,1,1,3,3,2,1,1
393,7,3,3,3,1,1,1,3,3,3,1,2,2
393,8,4,4,1,1,1,1,3,2,3,2,3,4
423,1,1,1,2,1,1,1,1,1,2,2,3,3
423,2,2,2,2,1,1,1,2,2,4,3,1,1
423,3,3,3,2,1,1,1,3,2,2,1,1,1
423,4,4,4,2,1,1,1,2,1,1,3,2,2
397,1,1,1,2,1,1,1,1,1,2,2,3,3
397,2,2,2,3,1,1,1,2,2,4,3,1,1
397,3,3,3,2,1,1,1,3,2,2,1,1,1
397,4,4,4,3,1,1,1,2,1,1,3,2,2
394,5,1,1,3,1,1,1,3,1,2,1,2,4
394,6,2,2,2,1,1,1,1,3,3,2,1,1
394,7,3,3,2,1,1,1,3,3,3,1,2,2
394,8,4,4,3,1,1,1,3,2,3,2,3,4
392,1,1,1,2,1,1,1,1,1,2,2,3,3
392,2,2,2,1,1,1,1,2,2,4,3,1,1
392,3,3,3,3,1,1,1,3,2,2,1,1,1
392,4,4,4,2,1,1,1,2,1,1,3,2,2
378,5,1,1,3,1,1,1,3,1,2,1,2,4
378,6,2,2,2,1,1,1,1,3,3,2,1,1
378,7,3,3,3,1,1,1,3,3,3,1,2,2
378,8,4,4,3,1,1,1,3,2,3,2,3,4
406,5,1,1,2,1,1,1,3,1,2,1,2,4
406,6,2,2,1,1,1,1,1,3,3,2,1,1
406,7,3,3,3,1,1,1,3,3,3,1,2,2
406,8,4,4,2,1,1,1,3,2,3,2,3,4
414,5,1,1,2,1,1,1,3,1,2,1,2,4
414,6,2,2,2,1,1,1,1,3,3,2,1,1
414,7,3,3,2,1,1,1,3,3,3,1,2,2
414,8,4,4,2,1,1,1,3,2,3,2,3,4
375,5,1,1,3,1,1,1,3,1,2,1,2,4
375,6,2,2,2,1,1,1,1,3,3,2,1,1
375,7,3,3,2,1,1,1,3,3,3,1,2,2
375,8,4,4,3,1,1,1,3,2,3,2,3,4
346,5,1,1,3,1,1,1,3,1,2,1,2,4
346,6,2,2,2,1,1,1,1,3,3,2,1,1
346,7,3,3,2,1,1,1,3,3,3,1,2,2
346,8,4,4,3,1,1,1,3,2,3,2,3,4
384,1,1,1,2,1,1,1,1,1,2,2,3,3
384,2,2,2,2,1,1,1,2,2,4,3,1,1
384,3,3,3,2,1,1,1,3,2,2,1,1,1
384,4,4,4,1,1,1,1,2,1,1,3,2,2
356,1,1,1,2,1,1,1,1,1,2,2,3,3
356,2,2,2,1,1,1,1,2,2,4,3,1,1
356,3,3,3,1,1,1,1,3,2,2,1,1,1
356,4,4,4,3,1,1,1,2,1,1,3,2,2
377,5,1,1,1,1,1,1,3,1,2,1,2,4
377,6,2,2,1,1,1,1,1,3,3,2,1,1
377,7,3,3,1,1,1,1,3,3,3,1,2,2
377,8,4,4,1,1,1,1,3,2,3,2,3,4
328,5,1,1,3,1,1,1,3,1,2,1,2,4
328,6,2,2,2,1,1,1,1,3,3,2,1,1
328,7,3,3,2,1,1,1,3,3,3,1,2,2
328,8,4,4,3,1,1,1,3,2,3,2,3,4
439,5,1,1,1,1,1,1,3,1,2,1,2,4
439,6,2,2,2,1,1,1,1,3,3,2,1,1
439,7,3,3,2,1,1,1,3,3,3,1,2,2
439,8,4,4,2,1,1,1,3,2,3,2,3,4
341,1,1,1,3,1,1,1,1,1,2,2,3,3
341,2,2,2,2,1,1,1,2,2,4,3,1,1
341,3,3,3,2,1,1,1,3,2,2,1,1,1
341,4,4,4,3,1,1,1,2,1,1,3,2,2
368,1,1,1,3,1,1,1,1,1,2,2,3,3
368,2,2,2,2,1,1,1,2,2,4,3,1,1
368,3,3,3,2,1,1,1,3,2,2,1,1,1
368,4,4,4,3,1,1,1,2,1,1,3,2,2
361,1,1,1,3,1,1,1,1,1,2,2,3,3
361,2,2,2,1,1,1,1,2,2,4,3,1,1
361,3,3,3,1,1,1,1,3,2,2,1,1,1
361,4,4,4,1,1,1,1,2,1,1,3,2,2
402,1,1,1,1,1,1,1,1,1,2,2,3,3
402,2,2,2,1,1,1,1,2,2,4,3,1,1
402,3,3,3,3,1,1,1,3,2,2,1,1,1
402,4,4,4,2,1,1,1,2,1,1,3,2,2
364,5,1,1,3,1,1,1,3,1,2,1,2,4
364,6,2,2,2,1,1,1,1,3,3,2,1,1
364,7,3,3,2,1,1,1,3,3,3,1,2,2
364,8,4,4,3,1,1,1,3,2,3,2,3,4
387,1,1,1,3,1,1,1,1,1,2,2,3,3
387,2,2,2,1,1,1,1,2,2,4,3,1,1
387,3,3,3,3,1,1,1,3,2,2,1,1,1
387,4,4,4,3,1,1,1,2,1,1,3,2,2
342,5,1,1,3,1,1,1,3,1,2,1,2,4
342,6,2,2,2,1,1,1,1,3,3,2,1,1
342,7,3,3,3,1,1,1,3,3,3,1,2,2
342,8,4,4,3,1,1,1,3,2,3,2,3,4
390,1,1,1,3,1,1,1,1,1,2,2,3,3
390,2,2,2,2,1,1,1,2,2,4,3,1,1
390,3,3,3,2,1,1,1,3,2,2,1,1,1
390,4,4,4,2,1,1,1,2,1,1,3,2,2
420,1,1,1,3,1,1,1,1,1,2,2,3,3
420,2,2,2,1,1,1,1,2,2,4,3,1,1
420,3,3,3,3,1,1,1,3,2,2,1,1,1
420,4,4,4,2,1,1,1,2,1,1,3,2,2
405,1,1,1,3,1,1,1,1,1,2,2,3,3
405,2,2,2,2,1,1,1,2,2,4,3,1,1
405,3,3,3,2,1,1,1,3,2,2,1,1,1
405,4,4,4,3,1,1,1,2,1,1,3,2,2
418,5,1,1,1,1,1,1,3,1,2,1,2,4
418,6,2,2,3,1,1,1,1,3,3,2,1,1
418,7,3,3,3,1,1,1,3,3,3,1,2,2
418,8,4,4,2,1,1,1,3,2,3,2,3,4
438,5,1,1,3,1,1,1,3,1,2,1,2,4
438,6,2,2,2,1,1,1,1,3,3,2,1,1
438,7,3,3,3,1,1,1,3,3,3,1,2,2
438,8,4,4,3,1,1,1,3,2,3,2,3,4
417,1,1,1,3,1,1,1,1,1,2,2,3,3
417,2,2,2,1,1,1,1,2,2,4,3,1,1
417,3,3,3,2,1,1,1,3,2,2,1,1,1
417,4,4,4,2,1,1,1,2,1,1,3,2,2
338,1,1,1,3,1,1,1,1,1,2,2,3,3
338,2,2,2,2,1,1,1,2,2,4,3,1,1
338,3,3,3,2,1,1,1,3,2,2,1,1,1
338,4,4,4,3,1,1,1,2,1,1,3,2,2
400,1,1,1,1,1,1,1,1,1,2,2,3,3
400,2,2,2,1,1,1,1,2,2,4,3,1,1
400,3,3,3,1,1,1,1,3,2,2,1,1,1
400,4,4,4,1,1,1,1,2,1,1,3,2,2
348,5,1,1,2,1,1,1,3,1,2,1,2,4
348,6,2,2,2,1,1,1,1,3,3,2,1,1
348,7,3,3,3,1,1,1,3,3,3,1,2,2
348,8,4,4,1,1,1,1,3,2,3,2,3,4
388,1,1,1,3,1,1,1,1,1,2,2,3,3
388,2,2,2,2,1,1,1,2,2,4,3,1,1
388,3,3,3,3,1,1,1,3,2,2,1,1,1
388,4,4,4,3,1,1,1,2,1,1,3,2,2
426,5,1,1,1,1,1,1,3,1,2,1,2,4
426,6,2,2,1,1,1,1,1,3,3,2,1,1
426,7,3,3,1,1,1,1,3,3,3,1,2,2
426,8,4,4,1,1,1,1,3,2,3,2,3,4
429,5,1,1,2,1,1,1,3,1,2,1,2,4
429,6,2,2,3,1,1,1,1,3,3,2,1,1
429,7,3,3,3,1,1,1,3,3,3,1,2,2
429,8,4,4,1,1,1,1,3,2,3,2,3,4
443,1,1,1,3,1,1,1,1,1,2,2,3,3
443,2,2,2,2,1,1,1,2,2,4,3,1,1
443,3,3,3,2,1,1,1,3,2,2,1,1,1
443,4,4,4,3,1,1,1,2,1,1,3,2,2
432,5,1,1,1,1,1,1,3,1,2,1,2,4
432,6,2,2,1,1,1,1,1,3,3,2,1,1
432,7,3,3,1,1,1,1,3,3,3,1,2,2
432,8,4,4,1,1,1,1,3,2,3,2,3,4
311,5,1,1,1,1,1,1,3,1,2,1,2,4
311,6,2,2,1,1,1,1,1,3,3,2,1,1
311,7,3,3,1,1,1,1,3,3,3,1,2,2
311,8,4,4,1,1,1,1,3,2,3,2,3,4
434,5,1,1,2,1,1,1,3,1,2,1,2,4
434,6,2,2,2,1,1,1,1,3,3,2,1,1
434,7,3,3,2,1,1,1,3,3,3,1,2,2
434,8,4,4,2,1,1,1,3,2,3,2,3,4
427,1,1,1,3,1,1,1,1,1,2,2,3,3
427,2,2,2,2,1,1,1,2,2,4,3,1,1
427,3,3,3,3,1,1,1,3,2,2,1,1,1
427,4,4,4,2,1,1,1,2,1,1,3,2,2
415,1,1,1,1,1,1,1,1,1,2,2,3,3
415,2,2,2,2,1,1,1,2,2,4,3,1,1
415,3,3,3,2,1,1,1,3,2,2,1,1,1
415,4,4,4,3,1,1,1,2,1,1,3,2,2
440,1,1,1,3,1,1,1,1,1,2,2,3,3
440,2,2,2,1,1,1,1,2,2,4,3,1,1
440,3,3,3,3,1,1,1,3,2,2,1,1,1
440,4,4,4,2,1,1,1,2,1,1,3,2,2
398,1,1,1,3,1,1,1,1,1,2,2,3,3
398,2,2,2,2,1,1,1,2,2,4,3,1,1
398,3,3,3,2,1,1,1,3,2,2,1,1,1
398,4,4,4,3,1,1,1,2,1,1,3,2,2
431,1,1,1,2,1,1,1,1,1,2,2,3,3
431,2,2,2,2,1,1,1,2,2,4,3,1,1
431,3,3,3,2,1,1,1,3,2,2,1,1,1
431,4,4,4,2,1,1,1,2,1,1,3,2,2
395,5,1,1,1,1,1,1,3,1,2,1,2,4
395,6,2,2,2,1,1,1,1,3,3,2,1,1
395,7,3,3,3,1,1,1,3,3,3,1,2,2
395,8,4,4,1,1,1,1,3,2,3,2,3,4
441,1,1,1,3,1,1,1,1,1,2,2,3,3
441,2,2,2,3,1,1,1,2,2,4,3,1,1
441,3,3,3,2,1,1,1,3,2,2,1,1,1
441,4,4,4,3,1,1,1,2,1,1,3,2,2
257,5,1,1,3,1,1,1,3,1,2,1,2,4
257,6,2,2,2,1,1,1,1,3,3,2,1,1
257,7,3,3,2,1,1,1,3,3,3,1,2,2
257,8,4,4,3,1,1,1,3,2,3,2,3,4
399,5,1,1,2,1,1,1,3,1,2,1,2,4
399,6,2,2,2,1,1,1,1,3,3,2,1,1
399,7,3,3,2,1,1,1,3,3,3,1,2,2
399,8,4,4,2,1,1,1,3,2,3,2,3,4
419,5,1,1,1,1,1,1,3,1,2,1,2,4
419,6,2,2,1,1,1,1,1,3,3,2,1,1
419,7,3,3,1,1,1,1,3,3,3,1,2,2
419,8,4,4,1,1,1,1,3,2,3,2,3,4
435,5,1,1,2,1,1,1,3,1,2,1,2,4
435,6,2,2,2,1,1,1,1,3,3,2,1,1
435,7,3,3,3,1,1,1,3,3,3,1,2,2
435,8,4,4,2,1,1,1,3,2,3,2,3,4
430,5,1,1,2,1,1,1,3,1,2,1,2,4
430,6,2,2,2,1,1,1,1,3,3,2,1,1
430,7,3,3,3,1,1,1,3,3,3,1,2,2
430,8,4,4,1,1,1,1,3,2,3,2,3,4
411,1,1,1,2,1,1,1,1,1,2,2,3,3
411,2,2,2,2,1,1,1,2,2,4,3,1,1
411,3,3,3,2,1,1,1,3,2,2,1,1,1
411,4,4,4,3,1,1,1,2,1,1,3,2,2
408,1,1,1,2,1,1,1,1,1,2,2,3,3
408,2,2,2,3,1,1,1,2,2,4,3,1,1
408,3,3,3,2,1,1,1,3,2,2,1,1,1
408,4,4,4,3,1,1,1,2,1,1,3,2,2
386,5,1,1,2,1,1,1,3,1,2,1,2,4
386,6,2,2,2,1,1,1,1,3,3,2,1,1
386,7,3,3,2,1,1,1,3,3,3,1,2,2
386,8,4,4,2,1,1,1,3,2,3,2,3,4
446,5,1,1,3,1,1,1,3,1,2,1,2,4
446,6,2,2,2,1,1,1,1,3,3,2,1,1
446,7,3,3,2,1,1,1,3,3,3,1,2,2
446,8,4,4,3,1,1,1,3,2,3,2,3,4
436,5,1,1,1,1,1,1,3,1,2,1,2,4
436,6,2,2,2,1,1,1,1,3,3,2,1,1
436,7,3,3,3,1,1,1,3,3,3,1,2,2
436,8,4,4,1,1,1,1,3,2,3,2,3,4
437,1,1,1,2,1,1,1,1,1,2,2,3,3
437,2,2,2,1,1,1,1,2,2,4,3,1,1
437,3,3,3,1,1,1,1,3,2,2,1,1,1
437,4,4,4,2,1,1,1,2,1,1,3,2,2
442,5,1,1,3,1,1,1,3,1,2,1,2,4
442,6,2,2,2,1,1,1,1,3,3,2,1,1
442,7,3,3,2,1,1,1,3,3,3,1,2,2
