RID,DESIGN_ROW,SCENARIO,SEQ,pref1,a1_x1,a1_x2,a1_x3,a2_x1,a2_x2,a2_x3,a3_x1,a3_x2,a3_x3
368,7,3,3,3,1,1,1,3,3,3,1,2,2
368,8,4,4,2,1,1,1,3,2,3,2,3,4
364,1,1,1,3,1,1,1,1,1,2,2,3,3
364,2,2,2,3,1,1,1,2,2,4,3,1,1
364,3,3,3,3,1,1,1,3,2,2,1,1,1
364,4,4,4,2,1,1,1,2,1,1,3,2,2
379,1,1,1,3,1,1,1,1,1,2,2,3,3
379,2,2,2,2,1,1,1,2,2,4,3,1,1
379,3,3,3,3,1,1,1,3,2,2,1,1,1
379,4,4,4,2,1,1,1,2,1,1,3,2,2
396,1,1,1,3,1,1,1,1,1,2,2,3,3
396,2,2,2,2,1,1,1,2,2,4,3,1,1
396,3,3,3,2,1,1,1,3,2,2,1,1,1
396,4,4,4,3,1,1,1,2,1,1,3,2,2
450,5,1,1,3,1,1,1,3,1,2,1,2,4
450,6,2,2,2,1,1,1,1,3,3,2,1,1
450,7,3,3,3,1,1,1,3,3,3,1,2,2
450,8,4,4,3,1,1,1,3,2,3,2,3,4
408,5,1,1,2,1,1,1,3,1,2,1,2,4
408,6,2,2,2,1,1,1,1,3,3,2,1,1
408,7,3,3,2,1,1,1,3,3,3,1,2,2
408,8,4,4,2,1,1,1,3,2,3,2,3,4
402,5,1,1,1,1,1,1,3,1,2,1,2,4
402,6,2,2,1,1,1,1,1,3,3,2,1,1
402,7,3,3,1,1,1,1,3,3,3,1,2,2
402,8,4,4,2,1,1,1,3,2,3,2,3,4
415,1,1,1,3,1,1,1,1,1,2,2,3,3
415,2,2,2,2,1,1,1,2,2,4,3,1,1
415,3,3,3,2,1,1,1,3,2,2,1,1,1
415,4,4,4,3,1,1,1,2,1,1,3,2,2
375,5,1,1,3,1,1,1,3,1,2,1,2,4
375,6,2,2,2,1,1,1,1,3,3,2,1,1
375,7,3,3,3,1,1,1,3,3,3,1,2,2
375,8,4,4,3,1,1,1,3,2,3,2,3,4
395,1,1,1,3,1,1,1,1,1,2,2,3,3
395,2,2,2,3,1,1,1,2,2,4,3,1,1
395,3,3,3,3,1,1,1,3,2,2,1,1,1
395,4,4,4,2,1,1,1,2,1,1,3,2,2
433,5,1,1,2,1,1,1,3,1,2,1,2,4
433,6,2,2,2,1,1,1,1,3,3,2,1,1
433,7,3,3,2,1,1,1,3,3,3,1,2,2
433,8,4,4,2,1,1,1,3,2,3,2,3,4
428,1,1,1,1,1,1,1,1,1,2,2,3,3
428,2,2,2,1,1,1,1,2,2,4,3,1,1
428,3,3,3,1,1,1,1,3,2,2,1,1,1
428,4,4,4,1,1,1,1,2,1,1,3,2,2
453,1,1,1,3,1,1,1,1,1,2,2,3,3
453,2,2,2,2,1,1,1,2,2,4,3,1,1
453,3,3,3,3,1,1,1,3,2,2,1,1,1
453,4,4,4,2,1,1,1,2,1,1,3,2,2
412,5,1,1,3,1,1,1,3,1,2,1,2,4
412,6,2,2,2,1,1,1,1,3,3,2,1,1
412,7,3,3,2,1,1,1,3,3,3,1,2,2
412,8,4,4,3,1,1,1,3,2,3,2,3,4
409,1,1,1,3,1,1,1,1,1,2,2,3,3
409,2,2,2,1,1,1,1,2,2,4,3,1,1
409,3,3,3,1,1,1,1,3,2,2,1,1,1
409,4,4,4,1,1,1,1,2,1,1,3,2,2
337,5,1,1,3,1,1,1,3,1,2,1,2,4
337,6,2,2,2,1,1,1,1,3,3,2,1,1
337,7,3,3,2,1,1,1,3,3,3,1,2,2
337,8,4,4,3,1,1,1,3,2,3,2,3,4
456,5,1,1,2,1,1,1,3,1,2,1,2,4
456,6,2,2,3,1,1,1,1,3,3,2,1,1
456,7,3,3,3,1,1,1,3,3,3,1,2,2
456,8,4,4,1,1,1,1,3,2,3,2,3,4
437,5,1,1,1,1,1,1,3,1,2,1,2,4
437,6,2,2,3,1,1,1,1,3,3,2,1,1
437,7,3,3,1,1,1,1,3,3,3,1,2,2
437,8,4,4,1,1,1,1,3,2,3,2,3,4
457,1,1,1,1,1,1,1,1,1,2,2,3,3
457,2,2,2,1,1,1,1,2,2,4,3,1,1
457,3,3,3,1,1,1,1,3,2,2,1,1,1
457,4,4,4,1,1,1,1,2,1,1,3,2,2
386,5,1,1,3,1,1,1,3,1,2,1,2,4
386,6,2,2,2,1,1,1,1,3,3,2,1,1
386,7,3,3,2,1,1,1,3,3,3,1,2,2
386,8,4,4,3,1,1,1,3,2,3,2,3,4
441,1,1,1,3,1,1,1,1,1,2,2,3,3
441,2,2,2,1,1,1,1,2,2,4,3,1,1
441,3,3,3,3,1,1,1,3,2,2,1,1,1
441,4,4,4,2,1,1,1,2,1,1,3,2,2
478,1,1,1,2,1,1,1,1,1,2,2,3,3
478,2,2,2,3,1,1,1,2,2,4,3,1,1
478,3,3,3,1,1,1,1,3,2,2,1,1,1
478,4,4,4,3,1,1,1,2,1,1,3,2,2
429,5,1,1,2,1,1,1,3,1,2,1,2,4
429,6,2,2,2,1,1,1,1,3,3,2,1,1
429,7,3,3,2,1,1,1,3,3,3,1,2,2
429,8,4,4,2,1,1,1,3,2,3,2,3,4
417,1,1,1,1,1,1,1,1,1,2,2,3,3
417,2,2,2,1,1,1,1,2,2,4,3,1,1
417,3,3,3,3,1,1,1,3,2,2,1,1,1
417,4,4,4,2,1,1,1,2,1,1,3,2,2
6,1,1,1,2,1,1,1,1,1,2,2,3,3
6,2,2,2,3,1,1,1,2,2,4,3,1,1
6,3,3,3,2,1,1,1,3,2,2,1,1,1
6,4,4,4,3,1,1,1,2,1,1,3,2,2
7,5,1,1,1,1,1,1,3,1,2,1,2,4
7,6,2,2,2,1,1,1,1,3,3,2,1,1
7,7,3,3,1,1,1,1,3,3,3,1,2,2
7,8,4,4,1,1,1,1,3,2,3,2,3,4
400,1,1,1,2,1,1,1,1,1,2,2,3,3
400,2,2,2,1,1,1,1,2,2,4,3,1,1
400,3,3,3,3,1,1,1,3,2,2,1,1,1
400,4,4,4,2,1,1,1,2,1,1,3,2,2
434,5,1,1,3,1,1,1,3,1,2,1,2,4
434,6,2,2,2,1,1,1,1,3,3,2,1,1
434,7,3,3,2,1,1,1,3,3,3,1,2,2
434,8,4,4,3,1,1,1,3,2,3,2,3,4
435,5,1,1,3,1,1,1,3,1,2,1,2,4
435,6,2,2,2,1,1,1,1,3,3,2,1,1
435,7,3,3,3,1,1,1,3,3,3,1,2,2
435,8,4,4,3,1,1,1,3,2,3,2,3,4
333,1,1,1,2,1,1,1,1,1,2,2,3,3
333,2,2,2,1,1,1,1,2,2,4,3,1,1
333,3,3,3,3,1,1,1,3,2,2,1,1,1
333,4,4,4,2,1,1,1,2,1,1,3,2,2
423,5,1,1,2,1,1,1,3,1,2,1,2,4
423,6,2,2,2,1,1,1,1,3,3,2,1,1
423,7,3,3,2,1,1,1,3,3,3,1,2,2
423,8,4,4,3,1,1,1,3,2,3,2,3,4
460,1,1,1,3,1,1,1,1,1,2,2,3,3
460,2,2,2,1,1,1,1,2,2,4,3,1,1
460,3,3,3,3,1,1,1,3,2,2,1,1,1
460,4,4,4,2,1,1,1,2,1,1,3,2,2
406,5,1,1,3,1,1,1,3,1,2,1,2,4
406,6,2,2,2,1,1,1,1,3,3,2,1,1
406,7,3,3,3,1,1,1,3,3,3,1,2,2
406,8,4,4,3,1,1,1,3,2,3,2,3,4
365,1,1,1,3,1,1,1,1,1,2,2,3,3
365,2,2,2,2,1,1,1,2,2,4,3,1,1
365,3,3,3,2,1,1,1,3,2,2,1,1,1
365,4,4,4,3,1,1,1,2,1,1,3,2,2
482,1,1,1,3,1,1,1,1,1,2,2,3,3
482,2,2,2,2,1,1,1,2,2,4,3,1,1
482,3,3,3,2,1,1,1,3,2,2,1,1,1
482,4,4,4,3,1,1,1,2,1,1,3,2,2
448,1,1,1,2,1,1,1,1,1,2,2,3,3
448,2,2,2,3,1,1,1,2,2,4,3,1,1
448,3,3,3,2,1,1,1,3,2,2,1,1,1
448,4,4,4,3,1,1,1,2,1,1,3,2,2
459,1,1,1,3,1,1,1,1,1,2,2,3,3
459,2,2,2,3,1,1,1,2,2,4,3,1,1
459,3,3,3,2,1,1,1,3,2,2,1,1,1
459,4,4,4,3,1,1,1,2,1,1,3,2,2
324,1,1,1,3,1,1,1,1,1,2,2,3,3
324,2,2,2,2,1,1,1,2,2,4,3,1,1
324,3,3,3,2,1,1,1,3,2,2,1,1,1
324,4,4,4,3,1,1,1,2,1,1,3,2,2
466,1,1,1,2,1,1,1,1,1,2,2,3,3
466,2,2,2,3,1,1,1,2,2,4,3,1,1
466,3,3,3,1,1,1,1,3,2,2,1,1,1
466,4,4,4,3,1,1,1,2,1,1,3,2,2
436,5,1,1,2,1,1,1,3,1,2,1,2,4
436,6,2,2,2,1,1,1,1,3,3,2,1,1
436,7,3,3,2,1,1,1,3,3,3,1,2,2
436,8,4,4,2,1,1,1,3,2,3,2,3,4
391,1,1,1,2,1,1,1,1,1,2,2,3,3
391,2,2,2,1,1,1,1,2,2,4,3,1,1
391,3,3,3,3,1,1,1,3,2,2,1,1,1
391,4,4,4,3,1,1,1,2,1,1,3,2,2
359,5,1,1,2,1,1,1,3,1,2,1,2,4
359,6,2,2,2,1,1,1,1,3,3,2,1,1
359,7,3,3,3,1,1,1,3,3,3,1,2,2
359,8,4,4,2,1,1,1,3,2,3,2,3,4
484,1,1,1,3,1,1,1,1,1,2,2,3,3
484,2,2,2,2,1,1,1,2,2,4,3,1,1
484,3,3,3,3,1,1,1,3,2,2,1,1,1
484,4,4,4,2,1,1,1,2,1,1,3,2,2
447,1,1,1,2,1,1,1,1,1,2,2,3,3
447,2,2,2,3,1,1,1,2,2,4,3,1,1
447,3,3,3,2,1,1,1,3,2,2,1,1,1
447,4,4,4,3,1,1,1,2,1,1,3,2,2
411,1,1,1,3,1,1,1,1,1,2,2,3,3
411,2,2,2,3,1,1,1,2,2,4,3,1,1
411,3,3,3,2,1,1,1,3,2,2,1,1,1
411,4,4,4,3,1,1,1,2,1,1,3,2,2
489,5,1,1,2,1,1,1,3,1,2,1,2,4
489,6,2,2,2,1,1,1,1,3,3,2,1,1
489,7,3,3,2,1,1,1,3,3,3,1,2,2
489,8,4,4,3,1,1,1,3,2,3,2,3,4
444,1,1,1,1,1,1,1,1,1,2,2,3,3
444,2,2,2,1,1,1,1,2,2,4,3,1,1
444,3,3,3,1,1,1,1,3,2,2,1,1,1
444,4,4,4,1,1,1,1,2,1,1,3,2,2
497,1,1,1,2,1,1,1,1,1,2,2,3,3
497,2,2,2,3,1,1,1,2,2,4,3,1,1
497,3,3,3,3,1,1,1,3,2,2,1,1,1
497,4,4,4,2,1,1,1,2,1,1,3,2,2
426,5,1,1,2,1,1,1,3,1,2,1,2,4
426,6,2,2,3,1,1,1,1,3,3,2,1,1
426,7,3,3,3,1,1,1,3,3,3,1,2,2
426,8,4,4,1,1,1,1,3,2,3,2,3,4
468,1,1,1,3,1,1,1,1,1,2,2,3,3
468,2,2,2,2,1,1,1,2,2,4,3,1,1
468,3,3,3,2,1,1,1,3,2,2,1,1,1
468,4,4,4,2,1,1,1,2,1,1,3,2,2
508,1,1,1,3,1,1,1,1,1,2,2,3,3
508,2,2,2,3,1,1,1,2,2,4,3,1,1
508,3,3,3,3,1,1,1,3,2,2,1,1,1
508,4,4,4,2,1,1,1,2,1,1,3,2,2
440,5,1,1,3,1,1,1,3,1,2,1,2,4
440,6,2,2,2,1,1,1,1,3,3,2,1,1
440,7,3,3,3,1,1,1,3,3,3,1,2,2
440,8,4,4,3,1,1,1,3,2,3,2,3,4
487,5,1,1,3,1,1,1,3,1,2,1,2,4
487,6,2,2,2,1,1,1,1,3,3,2,1,1
487,7,3,3,2,1,1,1,3,3,3,1,2,2
487,8,4,4,2,1,1,1,3,2,3,2,3,4
254,5,1,1,3,1,1,1,3,1,2,1,2,4
254,6,2,2,2,1,1,1,1,3,3,2,1,1
254,7,3,3,3,1,1,1,3,3,3,1,2,2
254,8,4,4,3,1,1,1,3,2,3,2,3,4
461,1,1,1,3,1,1,1,1,1,2,2,3,3
461,2,2,2,2,1,1,1,2,2,4,3,1,1
461,3,3,3,3,1,1,1,3,2,2,1,1,1
461,4,4,4,2,1,1,1,2,1,1,3,2,2
432,5,1,1,3,1,1,1,3,1,2,1,2,4
432,6,2,2,2,1,1,1,1,3,3,2,1,1
432,7,3,3,2,1,1,1,3,3,3,1,2,2
432,8,4,4,3,1,1,1,3,2,3,2,3,4
451,1,1,1,2,1,1,1,1,1,2,2,3,3
451,2,2,2,3,1,1,1,2,2,4,3,1,1
451,3,3,3,3,1,1,1,3,2,2,1,1,1
451,4,4,4,2,1,1,1,2,1,1,3,2,2
469,5,1,1,2,1,1,1,3,1,2,1,2,4
469,6,2,2,3,1,1,1,1,3,3,2,1,1
469,7,3,3,3,1,1,1,3,3,3,1,2,2
469,8,4,4,1,1,1,1,3,2,3,2,3,4
458,5,1,1,2,1,1,1,3,1,2,1,2,4
458,6,2,2,3,1,1,1,1,3,3,2,1,1
458,7,3,3,3,1,1,1,3,3,3,1,2,2
458,8,4,4,2,1,1,1,3,2,3,2,3,4
483,5,1,1,2,1,1,1,3,1,2,1,2,4
483,6,2,2,2,1,1,1,1,3,3,2,1,1
483,7,3,3,3,1,1,1,3,3,3,1,2,2
483,8,4,4,3,1,1,1,3,2,3,2,3,4
442,1,1,1,3,1,1,1,1,1,2,2,3,3
442,2,2,2,1,1,1,1,2,2,4,3,1,1
442,3,3,3,3,1,1,1,3,2,2,1,1,1
442,4,4,4,2,1,1,1,2,1,1,3,2,2
404,1,1,1,3,1,1,1,1,1,2,2,3,3
404,2,2,2,3,1,1,1,2,2,4,3,1,1
404,3,3,3,2,1,1,1,3,2,2,1,1,1
404,4,4,4,3,1,1,1,2,1,1,3,2,2
462,1,1,1,1,1,1,1,1,1,2,2,3,3
462,2,2,2,3,1,1,1,2,2,4,3,1,1
462,3,3,3,1,1,1,1,3,2,2,1,1,1
462,4,4,4,3,1,1,1,2,1,1,3,2,2
502,1,1,1,2,1,1,1,1,1,2,2,3,3
502,2,2,2,2,1,1,1,2,2,4,3,1,1
502,3,3,3,2,1,1,1,3,2,2,1,1,1
502,4,4,4,2,1,1,1,2,1,1,3,2,2
485,1,1,1,2,1,1,1,1,1,2,2,3,3
485,2,2,2,3,1,1,1,2,2,4,3,1,1
485,3,3,3,1,1,1,1,3,2,2,1,1,1
485,4,4,4,2,1,1,1,2,1,1,3,2,2
385,1,1,1,2,1,1,1,1,1,2,2,3,3
385,2,2,2,3,1,1,1,2,2,4,3,1,1
385,3,3,3,3,1,1,1,3,2,2,1,1,1
385,4,4,4,2,1,1,1,2,1,1,3,2,2
470,1,1,1,3,1,1,1,1,1,2,2,3,3
470,2,2,2,2,1,1,1,2,2,4,3,1,1
470,3,3,3,2,1,1,1,3,2,2,1,1,1
470,4,4,4,3,1,1,1,2,1,1,3,2,2
401,5,1,1,2,1,1,1,3,1,2,1,2,4
401,6,2,2,3,1,1,1,1,3,3,2,1,1
401,7,3,3,3,1,1,1,3,3,3,1,2,2
401,8,4,4,2,1,1,1,3,2,3,2,3,4
413,5,1,1,1,1,1,1,3,1,2,1,2,4
413,6,2,2,3,1,1,1,1,3,3,2,1,1
413,7,3,3,1,1,1,1,3,3,3,1,2,2
413,8,4,4,1,1,1,1,3,2,3,2,3,4
481,5,1,1,2,1,1,1,3,1,2,1,2,4
481,6,2,2,2,1,1,1,1,3,3,2,1,1
481,7,3,3,3,1,1,1,3,3,3,1,2,2
481,8,4,4,2,1,1,1,3,2,3,2,3,4
486,1,1,1,3,1,1,1,1,1,2,2,3,3
486,2,2,2,3,1,1,1,2,2,4,3,1,1
486,3,3,3,2,1,1,1,3,2,2,1,1,1
486,4,4,4,3,1,1,1,2,1,1,3,2,2
504,1,1,1,1,1,1,1,1,1,2,2,3,3
504,2,2,2,1,1,1,1,2,2,4,3,1,1
504,3,3,3,1,1,1,1,3,2,2,1,1,1
504,4,4,4,1,1,1,1,2,1,1,3,2,2
495,1,1,1,3,1,1,1,1,1,2,2,3,3
495,2,2,2,3,1,1,1,2,2,4,3,1,1
495,3,3,3,3,1,1,1,3,2,2,1,1,1
495,4,4,4,2,1,1,1,2,1,1,3,2,2
517,5,1,1,1,1,1,1,3,1,2,1,2,4
517,6,2,2,1,1,1,1,1,3,3,2,1,1
517,7,3,3,3,1,1,1,3,3,3,1,2,2
517,8,4,4,1,1,1,1,3,2,3,2,3,4
474,1,1,1,3,1,1,1,1,1,2,2,3,3
474,2,2,2,3,1,1,1,2,2,4,3,1,1
474,3,3,3,3,1,1,1,3,2,2,1,1,1
474,4,4,4,2,1,1,1,2,1,1,3,2,2
510,5,1,1,1,1,1,1,3,1,2,1,2,4
510,6,2,2,2,1,1,1,1,3,3,2,1,1
510,7,3,3,3,1,1,1,3,3,3,1,2,2
510,8,4,4,2,1,1,1,3,2,3,2,3,4
342,5,1,1,3,1,1,1,3,1,2,1,2,4
342,6,2,2,2,1,1,1,1,3,3,2,1,1
342,7,3,3,3,1,1,1,3,3,3,1,2,2
342,8,4,4,3,1,1,1,3,2,3,2,3,4
216,1,1,1,3,1,1,1,1,1,2,2,3,3
216,2,2,2,1,1,1,1,2,2,4,3,1,1
216,3,3,3,2,1,1,1,3,2,2,1,1,1
216,4,4,4,3,1,1,1,2,1,1,3,2,2
534,5,1,1,2,1,1,1,3,1,2,1,2,4
534,6,2,2,3,1,1,1,1,3,3,2,1,1
534,7,3,3,3,1,1,1,3,3,3,1,2,2
534,8,4,4,2,1,1,1,3,2,3,2,3,4
505,1,1,1,2,1,1,1,1,1,2,2,3,3
505,2,2,2,3,1,1,1,2,2,4,3,1,1
505,3,3,3,2,1,1,1,3,2,2,1,1,1
505,4,4,4,3,1,1,1,2,1,1,3,2,2
325,5,1,1,3,1,1,1,3,1,2,1,2,4
325,6,2,2,2,1,1,1,1,3,3,2,1,1
325,7,3,3,3,1,1,1,3,3,3,1,2,2
325,8,4,4,3,1,1,1,3,2,3,2,3,4
503,5,1,1,2,1,1,1,3,1,2,1,2,4
503,6,2,2,2,1,1,1,1,3,3,2,1,1
503,7,3,3,2,1,1,1,3,3,3,1,2,2
503,8,4,4,3,1,1,1,3,2,3,2,3,4
477,1,1,1,3,1,1,1,1,1,2,2,3,3
477,2,2,2,2,1,1,1,2,2,4,3,1,1
477,3,3,3,3,1,1,1,3,2,2,1,1,1
477,4,4,4,2,1,1,1,2,1,1,3,2,2
479,1,1,1,3,1,1,1,1,1,2,2,3,3
479,2,2,2,2,1,1,1,2,2,4,3,1,1
479,3,3,3,3,1,1,1,3,2,2,1,1,1
479,4,4,4,2,1,1,1,2,1,1,3,2,2
518,5,1,1,1,1,1,1,3,1,2,1,2,4
518,6,2,2,1,1,1,1,1,3,3,2,1,1
518,7,3,3,1,1,1,1,3,3,3,1,2,2
518,8,4,4,1,1,1,1,3,2,3,2,3,4
467,1,1,1,2,1,1,1,1,1,2,2,3,3
467,2,2,2,1,1,1,1,2,2,4,3,1,1
467,3,3,3,3,1,1,1,3,2,2,1,1,1
467,4,4,4,2,1,1,1,2,1,1,3,2,2
427,1,1,1,3,1,1,1,1,1,2,2,3,3
427,2,2,2,3,1,1,1,2,2,4,3,1,1
427,3,3,3,2,1,1,1,3,2,2,1,1,1
427,4,4,4,3,1,1,1,2,1,1,3,2,2
472,1,1,1,2,1,1,1,1,1,2,2,3,3
472,2,2,2,3,1,1,1,2,2,4,3,1,1
472,3,3,3,3,1,1,1,3,2,2,1,1,1
472,4,4,4,3,1,1,1,2,1,1,3,2,2
526,5,1,1,1,1,1,1,3,1,2,1,2,4
526,6,2,2,1,1,1,1,1,3,3,2,1,1
526,7,3,3,3,1,1,1,3,3,3,1,2,2
526,8,4,4,1,1,1,1,3,2,3,2,3,4
522,5,1,1,2,1,1,1,3,1,2,1,2,4
522,6,2,2,2,1,1,1,1,3,3,2,1,1
522,7,3,3,2,1,1,1,3,3,3,1,2,2
522,8,4,4,2,1,1,1,3,2,3,2,3,4
438,1,1,1,1,1,1,1,1,1,2,2,3,3
438,2,2,2,1,1,1,1,2,2,4,3,1,1
438,3,3,3,1,1,1,1,3,2,2,1,1,1
438,4,4,4,1,1,1,1,2,1,1,3,2,2
418,1,1,1,2,1,1,1,1,1,2,2,3,3
418,2,2,2,3,1,1,1,2,2,4,3,1,1
418,3,3,3,3,1,1,1,3,2,2,1,1,1
418,4,4,4,2,1,1,1,2,1,1,3,2,2
493,1,1,1,3,1,1,1,1,1,2,2,3,3
493,2,2,2,2,1,1,1,2,2,4,3,1,1
493,3,3,3,3,1,1,1,3,2,2,1,1,1
493,4,4,4,2,1,1,1,2,1,1,3,2,2
547,1,1,1,3,1,1,1,1,1,2,2,3,3
547,2,2,2,2,1,1,1,2,2,4,3,1,1
547,3,3,3,2,1,1,1,3,2,2,1,1,1
547,4,4,4,3,1,1,1,2,1,1,3,2,2
496,1,1,1,2,1,1,1,1,1,2,2,3,3
496,2,2,2,3,1,1,1,2,2,4,3,1,1
496,3,3,3,3,1,1,1,3,2,2,1,1,1
496,4,4,4,2,1,1,1,2,1,1,3,2,2
523,1,1,1,2,1,1,1,1,1,2,2,3,3
523,2,2,2,3,1,1,1,2,2,4,3,1,1
523,3,3,3,3,1,1,1,3,2,2,1,1,1
523,4,4,4,2,1,1,1,2,1,1,3,2,2
531,1,1,1,1,1,1,1,1,1,2,2,3,3
531,2,2,2,1,1,1,1,2,2,4,3,1,1
531,3,3,3,1,1,1,1,3,2,2,1,1,1
531,4,4,4,1,1,1,1,2,1,1,3,2,2
449,1,1,1,2,1,1,1,1,1,2,2,3,3
449,2,2,2,1,1,1,1,2,2,4,3,1,1
449,3,3,3,3,1,1,1,3,2,2,1,1,1
449,4,4,4,2,1,1,1,2,1,1,3,2,2
548,5,1,1,1,1,1,1,3,1,2,1,2,4
548,6,2,2,1,1,1,1,1,3,3,2,1,1
548,7,3,3,1,1,1,1,3,3,3,1,2,2
548,8,4,4,1,1,1,1,3,2,3,2,3,4
532,5,1,1,1,1,1,1,3,1,2,1,2,4
532,6,2,2,2,1,1,1,1,3,3,2,1,1
532,7,3,3,3,1,1,1,3,3,3,1,2,2
532,8,4,4,1,1,1,1,3,2,3,2,3,4
528,5,1,1,3,1,1,1,3,1,2,1,2,4
528,6,2,2,2,1,1,1,1,3,3,2,1,1
528,7,3,3,3,1,1,1,3,3,3,1,2,2
528,8,4,4,3,1,1,1,3,2,3,2,3,4
529,5,1,1,1,1,1,1,3,1,2,1,2,4
529,6,2,2,2,1,1,1,1,3,3,2,1,1
529,7,3,3,3,1,1,1,3,3,3,1,2,2
529,8,4,4,1,1,1,1,3,2,3,2,3,4
511,5,1,1,1,1,1,1,3,1,2,1,2,4
511,6,2,2,2,1,1,1,1,3,3,2,1,1
511,7,3,3,3,1,1,1,3,3,3,1,2,2
511,8,4,4,1,1,1,1,3,2,3,2,3,4
382,1,1,1,2,1,1,1,1,1,2,2,3,3
382,2,2,2,1,1,1,1,2,2,4,3,1,1
382,3,3,3,3,1,1,1,3,2,2,1,1,1
382,4,4,4,2,1,1,1,2,1,1,3,2,2
475,1,1,1,3,1,1,1,1,1,2,2,3,3
475,2,2,2,2,1,1,1,2,2,4,3,1,1
475,3,3,3,2,1,1,1,3,2,2,1,1,1
475,4,4,4,3,1,1,1,2,1,1,3,2,2
490,5,1,1,3,1,1,1,3,1,2,1,2,4
490,6,2,2,2,1,1,1,1,3,3,2,1,1
490,7,3,3,3,1,1,1,3,3,3,1,2,2
490,8,4,4,2,1,1,1,3,2,3,2,3,4
524,1,1,1,2,1,1,1,1,1,2,2,3,3
524,2,2,2,3,1,1,1,2,2,4,3,1,1
524,3,3,3,2,1,1,1,3,2,2,1,1,1
524,4,4,4,3,1,1,1,2,1,1,3,2,2
513,1,1,1,2,1,1,1,1,1,2,2,3,3
513,2,2,2,2,1,1,1,2,2,4,3,1,1
513,3,3,3,2,1,1,1,3,2,2,1,1,1
513,4,4,4,3,1,1,1,2,1,1,3,2,2
533,1,1,1,3,1,1,1,1,1,2,2,3,3
533,2,2,2,3,1,1,1,2,2,4,3,1,1
533,3,3,3,2,1,1,1,3,2,2,1,1,1
533,4,4,4,3,1,1,1,2,1,1,3,2,2
498,1,1,1,2,1,1,1,1,1,2,2,3,3
498,2,2,2,1,1,1,1,2,2,4,3,1,1
498,3,3,3,3,1,1,1,3,2,2,1,1,1
498,4,4,4,2,1,1,1,2,1,1,3,2,2
473,1,1,1,1,1,1,1,1,1,2,2,3,3
473,2,2,2,1,1,1,1,2,2,4,3,1,1
473,3,3,3,1,1,1,1,3,2,2,1,1,1
473,4,4,4,1,1,1,1,2,1,1,3,2,2
512,1,1,1,2,1,1,1,1,1,2,2,3,3
512,2,2,2,3,1,1,1,2,2,4,3,1,1
512,3,3,3,2,1,1,1,3,2,2,1,1,1
512,4,4,4,2,1,1,1,2,1,1,3,2,2
553,1,1,1,2,1,1,1,1,1,2,2,3,3
553,2,2,2,3,1,1,1,2,2,4,3,1,1
553,3,3,3,3,1,1,1,3,2,2,1,1,1
553,4,4,4,2,1,1,1,2,1,1,3,2,2
551,5,1,1,2,1,1,1,3,1,2,1,2,4
551,6,2,2,2,1,1,1,1,3,3,2,1,1
551,7,3,3,2,1,1,1,3,3,3,1,2,2
551,8,4,4,3,1,1,1,3,2,3,2,3,4
542,1,1,1,3,1,1,1,1,1,2,2,3,3
542,2,2,2,2,1,1,1,2,2,4,3,1,1
542,3,3,3,2,1,1,1,3,2,2,1,1,1
542,4,4,4,3,1,1,1,2,1,1,3,2,2
549,1,1,1,3,1,1,1,1,1,2,2,3,3
549,2,2,2,3,1,1,1,2,2,4,3,1,1
549,3,3,3,2,1,1,1,3,2,2,1,1,1
549,4,4,4,3,1,1,1,2,1,1,3,2,2
514,1,1,1,3,1,1,1,1,1,2,2,3,3
514,2,2,2,2,1,1,1,2,2,4,3,1,1
514,3,3,3,2,1,1,1,3,2,2,1,1,1
514,4,4,4,3,1,1,1,2,1,1,3,2,2
500,1,1,1,3,1,1,1,1,1,2,2,3,3
500,2,2,2,2,1,1,1,2,2,4,3,1,1
500,3,3,3,2,1,1,1,3,2,2,1,1,1
500,4,4,4,3,1,1,1,2,1,1,3,2,2
454,1,1,1,3,1,1,1,1,1,2,2,3,3
454,2,2,2,2,1,1,1,2,2,4,3,1,1
454,3,3,3,2,1,1,1,3,2,2,1,1,1
454,4,4,4,3,1,1,1,2,1,1,3,2,2
582,5,1,1,2,1,1,1,3,1,2,1,2,4
582,6,2,2,2,1,1,1,1,3,3,2,1,1
582,7,3,3,2,1,1,1,3,3,3,1,2,2
582,8,4,4,3,1,1,1,3,2,3,2,3,4
543,5,1,1,2,1,1,1,3,1,2,1,2,4
543,6,2,2,3,1,1,1,1,3,3,2,1,1
543,7,3,3,3,1,1,1,3,3,3,1,2,2
543,8,4,4,1,1,1,1,3,2,3,2,3,4
545,5,1,1,3,1,1,1,3,1,2,1,2,4
545,6,2,2,2,1,1,1,1,3,3,2,1,1
545,7,3,3,2,1,1,1,3,3,3,1,2,2
545,8,4,4,3,1,1,1,3,2,3,2,3,4
541,1,1,1,3,1,1,1,1,1,2,2,3,3
541,2,2,2,3,1,1,1,2,2,4,3,1,1
541,3,3,3,2,1,1,1,3,2,2,1,1,1
541,4,4,4,3,1,1,1,2,1,1,3,2,2
535,5,1,1,3,1,1,1,3,1,2,1,2,4
535,6,2,2,2,1,1,1,1,3,3,2,1,1
535,7,3,3,3,1,1,1,3,3,3,1,2,2
535,8,4,4,3,1,1,1,3,2,3,2,3,4
581,5,1,1,3,1,1,1,3,1,2,1,2,4
581,6,2,2,2,1,1,1,1,3,3,2,1,1
581,7,3,3,3,1,1,1,3,3,3,1,2,2
